hour,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_icon_01,weather_icon_01d,weather_icon_01n,weather_icon_02,weather_icon_02d,weather_icon_02n,weather_icon_03,weather_icon_03d,weather_icon_03n,weather_icon_04,weather_icon_04d,weather_icon_04n,weather_icon_09d,weather_icon_09n,weather_icon_10,weather_icon_10d,weather_icon_10n,weather_icon_11d,weather_icon_11n,weather_icon_13d,weather_icon_13n,weather_icon_50d,weather_icon_50n,weather_description_broken clouds,weather_description_drizzle,weather_description_few clouds,weather_description_fog,weather_description_haze,weather_description_heavy intensity drizzle,weather_description_heavy intensity rain,weather_description_heavy intensity shower rain,weather_description_heavy snow,weather_description_light intensity drizzle,weather_description_light intensity drizzle rain,weather_description_light intensity shower rain,weather_description_light rain,weather_description_light rain and snow,weather_description_light snow,weather_description_light thunderstorm,weather_description_mist,weather_description_moderate rain,weather_description_overcast clouds,weather_description_proximity shower rain,weather_description_proximity thunderstorm,weather_description_rain and drizzle,weather_description_rain and snow,weather_description_scattered clouds,weather_description_shower rain,weather_description_sky is clear,weather_description_sleet,weather_description_snow,weather_description_thunderstorm,weather_description_thunderstorm with heavy rain,weather_description_thunderstorm with light rain,weather_description_thunderstorm with rain,weather_main_clear,weather_main_clouds,weather_main_drizzle,weather_main_fog,weather_main_haze,weather_main_mist,weather_main_rain,weather_main_snow,weather_main_thunderstorm,Oil Price
6,331.0,386.0,5684.0,4085.0,231.0,441.0,1614.0,2238.0,5059.0,57.0,108.0,688.0,256.0,1849.0,803.0,2128.0,24256.0,24294.0,285.41,285.15,286.15,1014,100,1,130,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,75.555
6,343.0,637.0,4989.0,3926.0,287.0,0.0,1070.0,2214.0,6002.0,57.0,86.0,798.0,298.0,7476.0,1054.0,6152.0,30646.0,30300.0,289.88,288.15,291.15,1019,67,4,270,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,71.03
6,393.0,222.0,8701.0,5849.0,291.0,0.0,831.0,3903.0,6959.0,68.0,95.0,450.0,316.0,1439.0,647.0,1540.0,28908.0,29287.0,293.41,293.15,294.15,1019,56,1,25,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,73.73
18,231.0,0.0,4190.0,1942.0,240.0,831.0,1678.0,5181.0,5043.0,14.0,89.0,992.0,331.0,4548.0,503.0,4043.0,28417.0,27491.0,289.53,288.15,291.15,1016,48,3,240,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,72.61500000000001
12,467.0,887.0,4895.0,7592.0,423.0,1.0,857.0,1552.0,6093.0,91.0,75.0,3683.0,243.0,5639.0,3443.0,5510.0,33389.0,33193.0,288.64,288.15,289.15,1017,48,6,10,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,43.07
18,354.0,0.0,3535.0,2126.0,352.0,30.0,1297.0,3587.0,7090.0,39.0,55.0,453.0,168.0,8220.0,280.0,8178.0,25626.0,26626.0,302.653,302.653,302.653,957,21,3,139,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60.34
18,401.0,426.0,5778.0,2901.0,266.0,57.0,512.0,2886.0,6837.0,55.0,90.0,1022.0,325.0,2344.0,954.0,2415.0,25539.0,26697.0,297.15,297.15,297.15,1017,15,4,230,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,55.84
18,356.0,0.0,7479.0,5918.0,307.0,1.0,1414.0,5927.0,7104.0,53.0,109.0,24.0,316.0,9383.0,41.0,10884.0,36682.0,37372.0,285.15,285.15,285.15,990,76,10,180,0.0,0.0,0.0,75,803,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,66.08
6,359.0,868.0,4520.0,3657.0,243.0,437.0,430.0,949.0,6677.0,53.0,88.0,116.0,295.0,5365.0,162.0,5223.0,23841.0,23714.0,275.881,275.881,275.881,955,86,1,161,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,49.09
18,386.0,317.0,6696.0,6534.0,247.0,0.0,1314.0,5396.0,6080.0,54.0,104.0,428.0,325.0,1671.0,504.0,2033.0,32619.0,31881.0,283.54,281.15,285.15,1005,21,2,200,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,67.5
12,373.0,759.0,4058.0,4315.0,226.0,0.0,767.0,1599.0,6965.0,10.0,103.0,5159.0,332.0,3573.0,5160.0,3891.0,31680.0,31551.0,273.96,272.15,275.15,1019,100,3,205,0.0,0.0,0.0,40,741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,69.08
6,371.0,355.0,4760.0,3323.0,321.0,56.0,1620.0,5680.0,6075.0,54.0,100.0,267.0,301.0,9607.0,311.0,9826.0,33990.0,34231.0,277.79,277.79,277.79,956,90,1,288,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,73.45
18,524.0,0.0,5068.0,3669.0,406.0,0.0,741.0,3359.0,4859.0,79.0,74.0,53.0,263.0,12153.0,27.0,11904.0,33731.0,32913.0,301.219,301.219,301.219,959,30,2,143,0.0,0.0,0.0,8,800,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,63.32
12,427.0,0.0,3647.0,3639.0,350.0,449.0,1195.0,3412.0,4447.0,84.0,73.0,3738.0,159.0,11071.0,4304.0,11013.0,30400.0,31101.0,305.97,304.05,308.71,1016,21,4,220,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,49.04
12,244.0,589.0,4612.0,4833.0,271.0,0.0,867.0,1898.0,7021.0,25.0,95.0,5293.0,310.0,2381.0,5286.0,2352.0,30760.0,30735.0,280.52,276.15,282.15,1019,49,11,280,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,55.47
18,397.0,979.0,7913.0,5615.0,300.0,0.0,771.0,2366.0,6744.0,55.0,108.0,56.0,341.0,6678.0,15.0,6656.0,32494.0,32611.0,304.62,302.15,306.15,1019,11,1,0,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,51.379999999999995
6,336.0,560.0,3785.0,2860.0,220.0,1133.0,385.0,451.0,6768.0,56.0,75.0,96.0,296.0,4325.0,115.0,4214.0,20945.0,20690.0,276.73,276.73,276.73,958,78,1,121,0.0,0.0,0.0,8,800,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,49.09
18,305.0,0.0,3815.0,836.0,217.0,512.0,1775.0,7379.0,5096.0,10.0,63.0,675.0,199.0,6710.0,631.0,6771.0,25777.0,25517.0,291.9,291.25,292.15,1018,45,3,360,0.0,0.0,0.0,75,803,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,47.769999999999996
12,370.0,331.0,6535.0,5339.0,292.0,2.0,1003.0,4669.0,6965.0,63.0,79.0,5230.0,274.0,4336.0,5119.0,4111.0,37458.0,37399.0,284.53,283.15,285.15,1030,71,0,90,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,51.9
18,460.0,966.0,4928.0,7037.0,352.0,0.0,853.0,1973.0,5017.0,94.0,76.0,1608.0,278.0,4177.0,1623.0,4042.0,29528.0,29820.0,282.64,282.15,283.15,1028,66,0,0,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,40.565
18,532.0,963.0,7524.0,7963.0,356.0,0.0,676.0,3166.0,6676.0,84.0,70.0,1914.0,271.0,2051.0,1782.0,2257.0,31952.0,32383.0,285.612,285.612,285.612,1023,53,6,127,0.3,0.0,0.0,74,500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,56.42
18,276.0,0.0,5278.0,2056.0,251.0,1.0,1230.0,3115.0,6070.0,61.0,98.0,31.0,299.0,7354.0,67.0,7413.0,30056.0,30271.0,282.35,281.15,284.15,1029,57,1,0,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,52.315
12,470.0,893.0,6821.0,6539.0,379.0,1.0,705.0,1242.0,6091.0,87.0,69.0,1400.0,233.0,1130.0,1483.0,1232.0,26873.0,27216.0,304.58,303.15,305.35,1019,15,4,190,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.29
18,296.0,0.0,4187.0,2066.0,332.0,0.0,1298.0,4278.0,7089.0,56.0,87.0,21.0,310.0,9128.0,24.0,9175.0,31946.0,31680.0,286.53,284.15,288.15,1024,82,7,250,0.0,0.0,0.0,20,801,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,66.73
12,308.0,981.0,14038.0,7193.0,304.0,0.0,640.0,3771.0,5056.0,60.0,99.0,1027.0,300.0,2988.0,1127.0,2935.0,34826.0,34849.0,280.93,279.15,282.15,1022,76,2,130,0.0,0.0,0.0,75,741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,53.15
12,329.0,693.0,8044.0,5371.0,339.0,62.0,615.0,795.0,7033.0,67.0,104.0,4697.0,319.0,3505.0,4715.0,4164.0,31154.0,30643.0,292.86,292.15,295.15,1026,40,1,170,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,77.34
18,352.0,511.0,8473.0,5921.0,344.0,0.0,707.0,2606.0,6973.0,62.0,113.0,214.0,321.0,4316.0,277.0,4618.0,32957.0,32894.0,303.3,297.15,305.15,1018,27,1,87,0.0,0.0,0.0,40,200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,77.87
6,327.0,974.0,6002.0,6297.0,300.0,0.0,671.0,4497.0,6978.0,56.0,85.0,141.0,312.0,1137.0,256.0,1116.0,30181.0,30215.0,288.25,288.25,288.25,1022,36,1,160,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,46.71
18,324.0,632.0,7863.0,5346.0,332.0,0.0,575.0,3693.0,7012.0,57.0,108.0,1398.0,305.0,4771.0,1405.0,5298.0,31298.0,31139.0,282.73,280.15,284.15,1004,87,6,240,0.9,0.0,0.0,75,521,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,64.86
12,390.0,880.0,6483.0,5950.0,317.0,4.0,983.0,1846.0,7111.0,74.0,92.0,1639.0,314.0,7868.0,1875.0,7865.0,38176.0,37353.0,288.74,288.15,290.15,1015,44,5,240,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,73.14
